track_name,artist,album,release_date,popularity,spotify_url,id,duration_min,nconst,primaryName,birthYear,deathYear,primaryProfession,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),2015-08-14,75,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,4DpNNXFMMxQEKl7r0ykkWA,2.997783333333333,nm6791934,Melanie Martinez,1995.0,,"music_artist,actress,director",tt3531824,movie,Nerve,Nerve,0.0,2016.0,,96.0,"Adventure,Crime,Drama",6.5,144013
"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,Listen,2014-11-10,75,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm,285HeuLxsngjFn4GGegGNm,3.2093333333333334,nm1615892,David Guetta,1967.0,,"music_artist,composer,actor",tt2820852,movie,Furious 7,Fast & Furious 7,0.0,2015.0,,137.0,"Action,Thriller",7.1,426779
"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,Listen,2014-11-10,75,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm,285HeuLxsngjFn4GGegGNm,3.2093333333333334,nm1615892,David Guetta,1967.0,,"music_artist,composer,actor",tt1905041,movie,Fast & Furious 6,Furious 6,0.0,2013.0,,130.0,"Action,Thriller",7.0,428278
"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,Listen,2014-11-10,75,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm,285HeuLxsngjFn4GGegGNm,3.2093333333333334,nm1615892,David Guetta,1967.0,,"music_artist,composer,actor",tt3011894,movie,Wild Tales,Relatos Salvajes,0.0,2014.0,,122.0,"Comedy,Drama,Thriller",8.1,227949
"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,Listen,2014-11-10,75,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm,285HeuLxsngjFn4GGegGNm,3.2093333333333334,nm1615892,David Guetta,1967.0,,"music_artist,composer,actor",tt1981677,movie,Pitch Perfect,Pitch Perfect,0.0,2012.0,,112.0,"Comedy,Music,Romance",7.1,340509
Play With Fire (Feat. Yacht Money),Sam Tinnesz,Play With Fire (Feat. Yacht Money),2017-07-07,75,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,7vguMCv8uVuZLiQJ156u3Z,3.0115,nm11313447,Sam Tinnesz,,,"miscellaneous,soundtrack",tt8722888,tvseries,Stargirl,Stargirl,0.0,2020.0,2022.0,45.0,"Action,Adventure,Crime",7.1,21366
Play With Fire (Feat. Yacht Money),Sam Tinnesz,Play With Fire (Feat. Yacht Money),2017-07-07,75,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,7vguMCv8uVuZLiQJ156u3Z,3.0115,nm11313447,Sam Tinnesz,,,"miscellaneous,soundtrack",tt5498354,movie,Horizon Line,Horizon Line,0.0,2020.0,,92.0,"Adventure,Drama,Horror",4.8,12197
Play With Fire (Feat. Yacht Money),Sam Tinnesz,Play With Fire (Feat. Yacht Money),2017-07-07,75,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,7vguMCv8uVuZLiQJ156u3Z,3.0115,nm11313447,Sam Tinnesz,,,"miscellaneous,soundtrack",tt8712204,tvseries,Batwoman,Batwoman,0.0,2019.0,2022.0,45.0,"Action,Adventure,Crime",3.6,47404
Play With Fire (Feat. Yacht Money),Sam Tinnesz,Play With Fire (Feat. Yacht Money),2017-07-07,75,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,7vguMCv8uVuZLiQJ156u3Z,3.0115,nm11313447,Sam Tinnesz,,,"miscellaneous,soundtrack",tt4145054,tvseries,Shadowhunters,Shadowhunters: The Mortal Instruments,0.0,2016.0,2019.0,42.0,"Action,Drama,Fantasy",6.5,73853
Alive,Empire Of The Sun,Ice On The Dune,2013-01-01,75,https://open.spotify.com/track/2O9O26335YYVckmRgPKY3s,2O9O26335YYVckmRgPKY3s,3.4091,nm5815499,Empire Of The Sun,,,"music_artist,composer,actor",tt1336617,movie,Cyrus,Cyrus,0.0,2010.0,,91.0,"Comedy,Drama,Romance",6.3,37163
Alive,Empire Of The Sun,Ice On The Dune,2013-01-01,75,https://open.spotify.com/track/2O9O26335YYVckmRgPKY3s,2O9O26335YYVckmRgPKY3s,3.4091,nm5815499,Empire Of The Sun,,,"music_artist,composer,actor",tt1956620,movie,Sex Tape,Sex Tape,0.0,2014.0,,94.0,"Comedy,Romance",5.1,120715
Alive,Empire Of The Sun,Ice On The Dune,2013-01-01,75,https://open.spotify.com/track/2O9O26335YYVckmRgPKY3s,2O9O26335YYVckmRgPKY3s,3.4091,nm5815499,Empire Of The Sun,,,"music_artist,composer,actor",tt0480687,movie,Hall Pass,Hall Pass,0.0,2011.0,,105.0,"Comedy,Romance",5.9,133584
Alive,Empire Of The Sun,Ice On The Dune,2013-01-01,75,https://open.spotify.com/track/2O9O26335YYVckmRgPKY3s,2O9O26335YYVckmRgPKY3s,3.4091,nm5815499,Empire Of The Sun,,,"music_artist,composer,actor",tt1413495,movie,Paranoia,Paranoia,0.0,2013.0,,106.0,"Drama,Thriller",5.6,39901
"10,000 Hours (With Justin Bieber)",Dan + Shay,"10,000 Hours (With Justin Bieber)",2019-10-04,75,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,2.7948833333333334,nm7320722,Dan + Shay,,,"music_artist,actor,soundtrack",tt11685264,tvseries,The Bachelor Presents: Listen To Your Heart,The Bachelor Presents: Listen To Your Heart,0.0,2020.0,2020.0,120.0,"Drama,Game-Show,Music",5.0,239
"10,000 Hours (With Justin Bieber)",Dan + Shay,"10,000 Hours (With Justin Bieber)",2019-10-04,75,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,2.7948833333333334,nm7320722,Dan + Shay,,,"music_artist,actor,soundtrack",tt33079176,tvseries,On The Go With Gabe,On The Go With Gabe,0.0,2024.0,,,Talk-Show,9.3,13
Cry,Cigarettes After Sex,Cry,2019-10-25,75,https://open.spotify.com/track/3p4hRhMcb6ch8OLtATMaLw,3p4hRhMcb6ch8OLtATMaLw,4.279983333333333,nm9320519,Cigarettes After Sex,,,soundtrack,tt2018069,movie,Our House,Our House,0.0,2018.0,,90.0,"Drama,Horror,Mystery",5.3,9494
Cry,Cigarettes After Sex,Cry,2019-10-25,75,https://open.spotify.com/track/3p4hRhMcb6ch8OLtATMaLw,3p4hRhMcb6ch8OLtATMaLw,4.279983333333333,nm9320519,Cigarettes After Sex,,,soundtrack,tt7016936,tvseries,Killing Eve,Killing Eve,0.0,2018.0,2022.0,42.0,"Action,Adventure,Drama",8.1,146148
Cry,Cigarettes After Sex,Cry,2019-10-25,75,https://open.spotify.com/track/3p4hRhMcb6ch8OLtATMaLw,3p4hRhMcb6ch8OLtATMaLw,4.279983333333333,nm9320519,Cigarettes After Sex,,,soundtrack,tt6048596,tvseries,The Sinner,The Sinner,0.0,2017.0,2021.0,45.0,"Crime,Drama,Mystery",7.8,146023
Cry,Cigarettes After Sex,Cry,2019-10-25,75,https://open.spotify.com/track/3p4hRhMcb6ch8OLtATMaLw,3p4hRhMcb6ch8OLtATMaLw,4.279983333333333,nm9320519,Cigarettes After Sex,,,soundtrack,tt7158430,movie,Hearts Beat Loud,Hearts Beat Loud,0.0,2018.0,,97.0,"Comedy,Drama,Music",6.9,12135
Material Girl,Madonna,Celebration (Double Disc Version),2009-09-18,74,https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5,22sLuJYcvZOSoLLRYev1s5,4.004666666666667,nm0000187,Madonna,1958.0,,"music_artist,actress,composer",tt0104694,movie,A League Of Their Own,A League Of Their Own,0.0,1992.0,,128.0,"Comedy,Drama,Sport",7.4,125578
Material Girl,Madonna,Celebration (Double Disc Version),2009-09-18,74,https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5,22sLuJYcvZOSoLLRYev1s5,4.004666666666667,nm0000187,Madonna,1958.0,,"music_artist,actress,composer",tt0116250,movie,Evita,Evita,0.0,1996.0,,135.0,"Biography,Drama,History",6.3,38503
Material Girl,Madonna,Celebration (Double Disc Version),2009-09-18,74,https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5,22sLuJYcvZOSoLLRYev1s5,4.004666666666667,nm0000187,Madonna,1958.0,,"music_artist,actress,composer",tt0156841,movie,The Next Best Thing,The Next Best Thing,0.0,2000.0,,108.0,"Comedy,Drama,Romance",4.7,11922
Power,Little Mix,Glory Days (Expanded Edition),2016-11-18,74,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL,0lUSd7TCG8srh6HpIAEIWL,4.1306666666666665,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt10362466,movie,After We Collided,After We Collided,0.0,2020.0,,105.0,"Drama,Romance",5.1,41595
Power,Little Mix,Glory Days (Expanded Edition),2016-11-18,74,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL,0lUSd7TCG8srh6HpIAEIWL,4.1306666666666665,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt6359956,movie,A Bad Moms Christmas,A Bad Moms Christmas,0.0,2017.0,,104.0,Comedy,5.6,60515
Power,Little Mix,Glory Days (Expanded Edition),2016-11-18,74,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL,0lUSd7TCG8srh6HpIAEIWL,4.1306666666666665,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0.0,2015.0,,115.0,"Comedy,Music",6.4,175054
Power,Little Mix,Glory Days (Expanded Edition),2016-11-18,74,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL,0lUSd7TCG8srh6HpIAEIWL,4.1306666666666665,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt2083355,movie,The Best Man Holiday,The Best Man Holiday,0.0,2013.0,,123.0,"Comedy,Drama",6.6,17439
Cry Baby,The Neighbourhood,Wiped Out!,2015-10-30,74,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,0EfsDEYaSjGYd66Pr881nq,3.919333333333333,nm5804729,The Neighbourhood,,,"music_artist,composer,actor",tt1872181,movie,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0.0,2014.0,,142.0,"Action,Adventure,Sci-Fi",6.6,562709
Cry Baby,The Neighbourhood,Wiped Out!,2015-10-30,74,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,0EfsDEYaSjGYd66Pr881nq,3.919333333333333,nm5804729,The Neighbourhood,,,"music_artist,composer,actor",tt0455944,movie,The Equalizer,The Equalizer,0.0,2014.0,,132.0,"Action,Crime,Thriller",7.3,444435
Cry Baby,The Neighbourhood,Wiped Out!,2015-10-30,74,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,0EfsDEYaSjGYd66Pr881nq,3.919333333333333,nm5804729,The Neighbourhood,,,"music_artist,composer,actor",tt1936911,tvseries,Todd'S Pop Song Reviews,Todd'S Pop Song Reviews,0.0,2009.0,,,"Comedy,Documentary,Music",8.1,457
House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,2012-11-13,74,https://open.spotify.com/track/50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,6.75355,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt14954666,tvseries,The Idol,The Idol,0.0,2023.0,2023.0,276.0,"Drama,Music",4.4,114165
House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,2012-11-13,74,https://open.spotify.com/track/50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,6.75355,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt1825683,movie,Black Panther,Black Panther,0.0,2018.0,,134.0,"Action,Adventure,Sci-Fi",7.3,872375
House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,2012-11-13,74,https://open.spotify.com/track/50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,6.75355,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt2322441,movie,Fifty Shades Of Grey,Fifty Shades Of Grey,0.0,2015.0,,125.0,"Drama,Romance,Thriller",4.2,346067
House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,2012-11-13,74,https://open.spotify.com/track/50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,6.75355,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt5727208,movie,Uncut Gems,Uncut Gems,0.0,2019.0,,135.0,"Crime,Drama,Thriller",7.4,334343
My Head & My Heart,Ava Max,Heaven & Hell,2020-09-18,74,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,1KixkQVDUHggZMU9dUobgm,2.9126666666666665,nm10242824,Ava Max,1994.0,,"music_artist,actress,composer",tt3152592,movie,Scoob!,Scoob!,0.0,2020.0,,93.0,"Adventure,Animation,Comedy",5.6,31467
My Head & My Heart,Ava Max,Heaven & Hell,2020-09-18,74,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,1KixkQVDUHggZMU9dUobgm,2.9126666666666665,nm10242824,Ava Max,1994.0,,"music_artist,actress,composer",tt13075042,tvseries,Pretty Little Liars: Original Sin,Pretty Little Liars: Original Sin,0.0,2022.0,2024.0,,"Drama,Horror,Mystery",7.0,9735
This Feeling,The Chainsmokers,Sick Boy,2018-12-14,74,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,4NBTZtAt1F13VvlSKe6KTl,3.2991,nm7647964,The Chainsmokers,,,"music_artist,actor,composer",tt1666801,movie,The Duff,The Duff,0.0,2015.0,,101.0,"Comedy,Romance",6.4,104617
This Feeling,The Chainsmokers,Sick Boy,2018-12-14,74,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,4NBTZtAt1F13VvlSKe6KTl,3.2991,nm7647964,The Chainsmokers,,,"music_artist,actor,composer",tt2126235,movie,Collide,Collide,0.0,2016.0,,99.0,"Action,Adventure,Crime",5.7,17776
This Feeling,The Chainsmokers,Sick Boy,2018-12-14,74,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,4NBTZtAt1F13VvlSKe6KTl,3.2991,nm7647964,The Chainsmokers,,,"music_artist,actor,composer",tt8045906,movie,Words On Bathroom Walls,Words On Bathroom Walls,0.0,2020.0,,110.0,"Drama,Romance",7.2,14768
This Feeling,The Chainsmokers,Sick Boy,2018-12-14,74,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,4NBTZtAt1F13VvlSKe6KTl,3.2991,nm7647964,The Chainsmokers,,,"music_artist,actor,composer",tt6284564,movie,Hot Dog,Hot Dog,0.0,2018.0,,100.0,"Action,Comedy",4.1,2269
Te Felicito,Shakira,Te Felicito,2022-04-21,74,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,2rurDawMfoKP4uHyb2kJBt,2.8705833333333333,nm0787680,Shakira,1977.0,,"music_artist,actress,composer",tt2948356,movie,Zootopia,Zootopia,0.0,2016.0,,108.0,"Action,Adventure,Animation",8.0,578340
Te Felicito,Shakira,Te Felicito,2022-04-21,74,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,2rurDawMfoKP4uHyb2kJBt,2.8705833333333333,nm0787680,Shakira,1977.0,,"music_artist,actress,composer",tt0484740,movie,Love In The Time Of Cholera,Love In The Time Of Cholera,0.0,2007.0,,139.0,"Drama,Romance",6.4,24535
Te Felicito,Shakira,Te Felicito,2022-04-21,74,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,2rurDawMfoKP4uHyb2kJBt,2.8705833333333333,nm0787680,Shakira,1977.0,,"music_artist,actress,composer",tt0988595,movie,27 Dresses,27 Dresses,0.0,2008.0,,111.0,"Comedy,Romance",6.1,181018
The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,3.788883333333333,nm2953537,Katy Perry,1984.0,,"music_artist,actress,composer",tt0472181,movie,The Smurfs,The Smurfs,0.0,2011.0,,103.0,"Adventure,Animation,Comedy",5.4,100453
The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,3.788883333333333,nm2953537,Katy Perry,1984.0,,"music_artist,actress,composer",tt1608290,movie,Zoolander 2,Zoolander 2,0.0,2016.0,,101.0,"Action,Adventure,Comedy",4.7,78982
The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,3.788883333333333,nm2953537,Katy Perry,1984.0,,"music_artist,actress,composer",tt2017020,movie,The Smurfs 2,The Smurfs 2,0.0,2013.0,,105.0,"Adventure,Animation,Comedy",5.3,48221
The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,3.788883333333333,nm2953537,Katy Perry,1984.0,,"music_artist,actress,composer",tt0460649,tvseries,How I Met Your Mother,How I Met Your Mother,0.0,2005.0,2014.0,23.0,"Comedy,Drama,Romance",8.3,758101
Moth To A Flame (With The Weeknd),Swedish House Mafia,Moth To A Flame,2022-01-03,74,https://open.spotify.com/track/7kfOEMJBJwdCYqyJeEnNhr,7kfOEMJBJwdCYqyJeEnNhr,3.9,nm4510968,Swedish House Mafia,,,"music_artist,composer,actor",tt1453405,movie,Monsters University,Monsters University,0.0,2013.0,,104.0,"Adventure,Animation,Comedy",7.2,408142
Moth To A Flame (With The Weeknd),Swedish House Mafia,Moth To A Flame,2022-01-03,74,https://open.spotify.com/track/7kfOEMJBJwdCYqyJeEnNhr,7kfOEMJBJwdCYqyJeEnNhr,3.9,nm4510968,Swedish House Mafia,,,"music_artist,composer,actor",tt1588342,movie,Easy Money Ii: Hard To Kill,Snabba Cash Ii,0.0,2012.0,,99.0,"Action,Crime,Drama",6.3,9056
Moth To A Flame (With The Weeknd),Swedish House Mafia,Moth To A Flame,2022-01-03,74,https://open.spotify.com/track/7kfOEMJBJwdCYqyJeEnNhr,7kfOEMJBJwdCYqyJeEnNhr,3.9,nm4510968,Swedish House Mafia,,,"music_artist,composer,actor",tt3288290,movie,Leave The World Behind,Leave The World Behind,0.0,2014.0,,95.0,"Documentary,Music",7.7,2377
Girls Like You (Feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,74,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,3.92575,nm1459387,Maroon 5,,,"music_artist,actor,composer",tt0314331,movie,Love Actually,Love Actually,0.0,2003.0,,135.0,"Comedy,Drama,Romance",7.6,558290
Girls Like You (Feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,74,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,3.92575,nm1459387,Maroon 5,,,"music_artist,actor,composer",tt1001508,movie,He'S Just Not That Into You,He'S Just Not That Into You,0.0,2009.0,,129.0,"Comedy,Drama,Romance",6.4,188216
Girls Like You (Feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,74,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,3.92575,nm1459387,Maroon 5,,,"music_artist,actor,composer",tt0372532,movie,The Wedding Date,The Wedding Date,0.0,2005.0,,90.0,"Comedy,Romance",6.1,57784
Girls Like You (Feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,74,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,3.92575,nm1459387,Maroon 5,,,"music_artist,actor,composer",tt0297284,movie,Mindhunters,Mindhunters,0.0,2004.0,,106.0,"Crime,Horror,Thriller",6.3,65857
Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,2017-09-29,74,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv,0yvPEnB032fojLfVluFjUv,3.396,nm1416215,Demi Lovato,1992.0,,"music_artist,actress,music_department",tt1252374,tvseries,Sonny With A Chance,Sonny With A Chance,0.0,2009.0,2011.0,23.0,"Comedy,Family,Romance",6.0,13532
Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,2017-09-29,74,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv,0yvPEnB032fojLfVluFjUv,3.396,nm1416215,Demi Lovato,1992.0,,"music_artist,actress,music_department",tt0413573,tvseries,Grey'S Anatomy,Grey'S Anatomy,0.0,2005.0,,45.0,"Drama,Romance",7.6,358758
Less Than Zero,The Weeknd,Dawn Fm,2022-01-06,74,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA,2D4dV2KXDTszzJ3p3cFqhA,3.5302333333333333,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt14954666,tvseries,The Idol,The Idol,0.0,2023.0,2023.0,276.0,"Drama,Music",4.4,114165
Less Than Zero,The Weeknd,Dawn Fm,2022-01-06,74,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA,2D4dV2KXDTszzJ3p3cFqhA,3.5302333333333333,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt1825683,movie,Black Panther,Black Panther,0.0,2018.0,,134.0,"Action,Adventure,Sci-Fi",7.3,872375
Less Than Zero,The Weeknd,Dawn Fm,2022-01-06,74,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA,2D4dV2KXDTszzJ3p3cFqhA,3.5302333333333333,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt2322441,movie,Fifty Shades Of Grey,Fifty Shades Of Grey,0.0,2015.0,,125.0,"Drama,Romance,Thriller",4.2,346067
Less Than Zero,The Weeknd,Dawn Fm,2022-01-06,74,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA,2D4dV2KXDTszzJ3p3cFqhA,3.5302333333333333,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt5727208,movie,Uncut Gems,Uncut Gems,0.0,2019.0,,135.0,"Crime,Drama,Thriller",7.4,334343
Don'T,Ed Sheeran,X (Deluxe Edition),2014-06-21,74,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,3.664,nm3247828,Ed Sheeran,1991.0,,"music_artist,actor,composer",tt7991608,movie,Red Notice,Red Notice,0.0,2021.0,,118.0,"Action,Comedy,Thriller",6.3,339030
Don'T,Ed Sheeran,X (Deluxe Edition),2014-06-21,74,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,3.664,nm3247828,Ed Sheeran,1991.0,,"music_artist,actor,composer",tt8079248,movie,Yesterday,Yesterday,0.0,2019.0,,116.0,"Comedy,Fantasy,Music",6.8,175787
Don'T,Ed Sheeran,X (Deluxe Edition),2014-06-21,74,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,3.664,nm3247828,Ed Sheeran,1991.0,,"music_artist,actor,composer",tt1473832,movie,Bridget Jones'S Baby,Bridget Jones'S Baby,0.0,2016.0,,123.0,"Comedy,Drama,Romance",6.4,87962
Don'T,Ed Sheeran,X (Deluxe Edition),2014-06-21,74,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,3.664,nm3247828,Ed Sheeran,1991.0,,"music_artist,actor,composer",tt1170358,movie,The Hobbit: The Desolation Of Smaug,The Hobbit: The Desolation Of Smaug,0.0,2013.0,,161.0,"Adventure,Fantasy",7.8,730951
S&M,Rihanna,Loud,2010-11-16,74,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,0C4ejWmOTMv8vuYj85mf8m,4.058883333333333,nm1982597,Rihanna,1988.0,,"music_artist,actress,composer",tt1440129,movie,Battleship,Battleship,0.0,2012.0,,131.0,"Action,Adventure,Sci-Fi",5.8,263046
S&M,Rihanna,Loud,2010-11-16,74,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,0C4ejWmOTMv8vuYj85mf8m,4.058883333333333,nm1982597,Rihanna,1988.0,,"music_artist,actress,composer",tt2224026,movie,Home,Home,0.0,2015.0,,94.0,"Adventure,Animation,Comedy",6.5,116169
S&M,Rihanna,Loud,2010-11-16,74,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,0C4ejWmOTMv8vuYj85mf8m,4.058883333333333,nm1982597,Rihanna,1988.0,,"music_artist,actress,composer",tt2239822,movie,Valerian And The City Of A Thousand Planets,Valerian And The City Of A Thousand Planets,0.0,2017.0,,136.0,"Action,Adventure,Fantasy",6.4,203918
S&M,Rihanna,Loud,2010-11-16,74,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,0C4ejWmOTMv8vuYj85mf8m,4.058883333333333,nm1982597,Rihanna,1988.0,,"music_artist,actress,composer",tt1245492,movie,This Is The End,This Is The End,0.0,2013.0,,107.0,"Comedy,Fantasy",6.6,444509
Boulevard Of Broken Dreams,Green Day,Greatest Hits: God'S Favorite Band,2017-11-17,74,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,4.372216666666667,nm1554564,Green Day,,,"music_artist,actor,composer",tt0465602,movie,Shoot 'Em Up,Shoot 'Em Up,0.0,2007.0,,86.0,"Action,Comedy,Thriller",6.6,157197
Boulevard Of Broken Dreams,Green Day,Greatest Hits: God'S Favorite Band,2017-11-17,74,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,4.372216666666667,nm1554564,Green Day,,,"music_artist,actor,composer",tt1956620,movie,Sex Tape,Sex Tape,0.0,2014.0,,94.0,"Comedy,Romance",5.1,120715
Boulevard Of Broken Dreams,Green Day,Greatest Hits: God'S Favorite Band,2017-11-17,74,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,4.372216666666667,nm1554564,Green Day,,,"music_artist,actor,composer",tt0145660,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0.0,1999.0,,95.0,"Action,Adventure,Comedy",6.7,255956
Boulevard Of Broken Dreams,Green Day,Greatest Hits: God'S Favorite Band,2017-11-17,74,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,4.372216666666667,nm1554564,Green Day,,,"music_artist,actor,composer",tt2170593,movie,St. Vincent,St. Vincent,0.0,2014.0,,102.0,"Comedy,Drama",7.2,110876
